FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 9/16/2014 
 
 Experiment Name: 	 Default 
 Cantilever ID #: 	 Default 
 Sampling rate (Hz): 	 10000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (um) 	 Actuator Position (um) 	 Piezo Position (um) 
0.000000	-0.007629	91.780853
0.000000	0.000000	91.764832
0.000000	0.000000	91.804504
0.000000	-0.007629	91.844177
0.000000	-0.007629	91.820526
0.000000	0.000000	91.796875
0.000000	-0.016022	91.844177
0.000000	-0.007629	91.812897
0.000000	0.000000	91.860199
0.000000	0.016022	91.812897
0.000000	0.000000	91.852570
0.000000	0.000000	91.915894
0.000000	0.016022	91.884613
0.000000	0.000000	91.899872
0.000000	-0.007629	91.915894
0.000000	-0.007629	91.971588
0.000000	0.007629	91.979980
0.000000	0.016022	92.003632
0.000000	0.007629	92.043304
0.000000	0.007629	92.012024
0.000000	-0.007629	91.979980
0.000000	-0.007629	92.107391
0.000000	0.000000	92.067719
0.000000	-0.007629	92.091370
0.000000	0.023651	92.195129
0.000000	0.007629	92.139435
0.000000	0.016022	92.115021
0.000000	0.007629	92.131042
0.000000	0.007629	92.147064
0.000000	0.000000	92.163086
0.000000	0.007629	92.211151
0.000000	0.000000	92.186737
0.000000	-0.007629	92.226410
0.000000	-0.007629	92.098999
0.000000	-0.007629	92.195129
0.000000	0.000000	92.115021
0.000000	0.007629	92.098999
0.000000	0.000000	92.139435
0.000000	-0.007629	92.098999
0.000000	-0.007629	92.051697
0.000000	0.000000	91.979980
0.000000	-0.007629	92.012024
0.000000	-0.007629	91.971588
0.000000	0.000000	91.996002
0.000000	-0.007629	91.979980
0.000000	0.007629	92.035675
0.000000	-0.007629	91.947937
0.000000	0.016022	91.947937
0.000000	-0.016022	91.987610
0.000000	0.000000	91.956329
0.000000	0.000000	92.003632
0.000000	0.000000	91.987610
0.000000	-0.016022	91.947937
0.000000	-0.016022	91.899872
0.000000	-0.007629	91.924286
0.000000	0.000000	91.915894
0.000000	0.000000	91.979980
0.000000	-0.007629	91.987610
0.000000	-0.007629	92.043304
0.000000	-0.016022	91.979980
0.000000	-0.007629	91.915894
0.000000	-0.007629	91.931915
0.000000	0.000000	91.940308
0.000000	-0.016022	91.947937
0.000000	-0.007629	91.963959
0.000000	-0.016022	91.947937
0.000000	-0.031281	91.836548
0.000000	-0.007629	91.844177
0.000000	-0.007629	91.884613
0.000000	-0.007629	91.876221
0.000000	-0.007629	91.915894
0.000000	-0.016022	91.908264
0.000000	-0.007629	91.884613
0.000000	-0.007629	91.828918
0.000000	-0.016022	91.836548
0.000000	-0.023651	91.884613
0.000000	-0.016022	91.876221
0.000000	-0.007629	91.876221
0.000000	-0.016022	91.931915
0.000000	-0.016022	91.884613
0.000000	0.000000	91.852570
0.000000	-0.007629	91.956329
0.000000	-0.016022	91.979980
0.000000	0.000000	92.003632
0.000000	-0.007629	92.043304
0.000000	0.000000	92.012024
0.000000	-0.007629	91.963959
0.000000	-0.016022	92.051697
0.000000	0.000000	92.067719
0.000000	0.000000	92.051697
0.000000	-0.007629	92.083740
0.000000	0.007629	92.123413
0.000000	-0.016022	92.035675
0.000000	-0.023651	92.067719
0.000000	0.000000	92.091370
0.000000	0.000000	92.107391
0.000000	0.000000	92.139435
0.000000	-0.007629	92.155457
0.000000	-0.016022	92.123413
0.000000	0.000000	92.051697
0.000000	0.000000	92.067719
0.000000	0.007629	92.098999
0.000000	0.007629	92.115021
0.000000	0.000000	92.170715
0.000000	-0.007629	92.123413
0.000000	0.000000	92.123413
0.000000	-0.007629	92.059326
0.000000	0.007629	92.115021
0.000000	0.007629	92.059326
0.000000	0.007629	92.131042
0.000000	0.007629	92.155457
0.000000	0.007629	92.131042
0.000000	0.007629	92.139435
0.000000	0.007629	92.051697
0.000000	0.007629	92.147064
0.000000	0.007629	92.131042
0.000000	0.007629	92.179108
0.000000	-0.007629	92.195129
0.000000	0.007629	92.202759
0.000000	0.016022	92.147064
0.000000	-0.016022	92.202759
0.000000	0.016022	92.186737
0.000000	-0.007629	92.211151
0.000000	-0.007629	92.234802
0.000000	0.007629	92.242432
0.000000	-0.016022	92.131042
0.000000	0.007629	92.083740
0.000000	-0.007629	92.123413
0.000000	-0.007629	92.155457
0.000000	-0.007629	92.186737
0.000000	-0.007629	92.202759
0.000000	0.007629	92.123413
0.000000	-0.007629	92.091370
0.000000	-0.016022	92.083740
0.000000	-0.007629	92.059326
0.000000	-0.007629	92.027283
0.000000	0.000000	92.091370
0.000000	-0.007629	92.043304
0.000000	0.000000	91.979980
0.000000	0.000000	91.979980
0.000000	0.000000	91.979980
0.000000	-0.007629	91.996002
0.000000	-0.007629	91.979980
0.000000	-0.007629	92.019653
0.000000	-0.016022	91.971588
0.000000	-0.023651	91.924286
0.000000	-0.023651	91.940308
0.000000	-0.023651	92.003632
0.000000	-0.007629	91.987610
0.000000	-0.016022	91.979980
0.000000	-0.016022	92.019653
0.000000	-0.016022	91.924286
0.000000	-0.016022	91.915894
0.000000	-0.016022	91.860199
0.000000	-0.016022	91.947937
0.000000	0.000000	91.915894
0.000000	-0.007629	91.963959
0.000000	-0.023651	91.852570
0.000000	0.000000	91.852570
0.000000	-0.016022	91.844177
0.000000	-0.016022	91.804504
0.000000	-0.023651	91.884613
0.000000	-0.023651	91.884613
0.000000	0.000000	91.884613
0.000000	-0.007629	91.780853
0.000000	0.000000	91.844177
0.000000	-0.007629	91.780853
0.000000	-0.007629	91.860199
0.000000	-0.007629	91.860199
0.000000	-0.016022	91.812897
0.000000	-0.007629	91.804504
0.000000	-0.007629	91.844177
0.000000	-0.007629	91.844177
0.000000	0.000000	91.820526
0.000000	-0.007629	91.899872
0.000000	0.000000	91.915894
0.000000	-0.007629	91.956329
0.000000	0.016022	91.963959
0.000000	0.000000	91.947937
0.000000	-0.007629	91.963959
0.000000	-0.007629	92.027283
0.000000	0.000000	92.019653
0.000000	0.007629	92.098999
0.000000	0.007629	92.051697
0.000000	-0.007629	92.067719
0.000000	0.000000	92.075348
0.000000	0.000000	92.019653
0.000000	-0.007629	92.051697
0.000000	0.007629	92.051697
0.000000	0.000000	91.987610
0.000000	-0.007629	92.012024
0.000000	0.000000	92.027283
0.000000	0.023651	92.043304
0.000000	0.016022	92.067719
0.000000	0.031281	92.083740
0.000000	0.007629	92.107391
0.000000	0.007629	92.067719
0.000000	0.000000	92.091370
0.000000	0.000000	92.147064
0.000000	0.000000	92.123413
0.000000	-0.007629	92.115021
0.000000	-0.007629	92.131042
0.000000	0.007629	92.115021
0.000000	0.007629	92.123413
0.000000	0.000000	92.155457
0.000000	-0.016022	92.098999
0.000000	0.000000	92.098999
0.000000	0.000000	92.115021
0.000000	-0.007629	92.147064
0.000000	0.000000	92.115021
0.000000	0.016022	92.115021
0.000000	0.000000	92.123413
0.000000	-0.007629	92.083740
0.000000	0.000000	92.075348
0.000000	0.000000	92.098999
0.000000	0.000000	92.098999
0.000000	0.007629	92.115021
0.000000	-0.007629	92.075348
0.000000	-0.007629	92.098999
0.000000	-0.016022	92.059326
0.000000	-0.007629	92.043304
0.000000	-0.023651	92.019653
0.000000	-0.007629	92.035675
0.000000	-0.007629	91.979980
0.000000	-0.007629	92.027283
0.000000	-0.016022	92.027283
0.000000	-0.016022	91.996002
0.000000	-0.023651	91.987610
0.000000	-0.016022	91.987610
0.000000	-0.023651	92.051697
0.000000	-0.016022	92.019653
0.000000	-0.016022	92.003632
0.000000	-0.023651	91.931915
0.000000	-0.016022	91.971588
0.000000	-0.023651	91.931915
0.000000	-0.007629	91.924286
0.000000	-0.007629	91.908264
0.000000	-0.007629	91.947937
0.000000	-0.023651	91.899872
0.000000	0.007629	91.884613
0.000000	-0.007629	91.947937
0.000000	-0.016022	91.931915
0.000000	-0.016022	91.987610
0.000000	-0.007629	91.979980
0.000000	-0.016022	91.899872
0.000000	-0.016022	91.892242
0.000000	-0.007629	91.915894
0.000000	-0.007629	91.868591
0.000000	-0.007629	91.908264
0.000000	-0.016022	91.940308
0.000000	-0.007629	91.915894
0.000000	-0.007629	91.852570
0.000000	-0.007629	91.876221
0.000000	-0.016022	91.876221
0.000000	0.000000	91.860199
0.000000	0.000000	91.844177
0.000000	0.000000	91.884613
0.000000	0.000000	91.915894
0.000000	-0.016022	91.868591
0.000000	-0.007629	91.892242
0.000000	0.007629	91.915894
0.000000	-0.007629	91.947937
0.000000	0.000000	91.996002
0.000000	-0.007629	91.956329
0.000000	0.000000	91.956329
0.000000	0.000000	91.899872
0.000000	0.000000	91.956329
0.000000	0.000000	91.940308
0.000000	0.016022	91.931915
0.000000	0.007629	91.940308
0.000000	0.023651	91.940308
0.000000	0.000000	91.884613
0.000000	-0.007629	91.868591
0.000000	0.016022	91.915894
0.000000	0.007629	92.003632
0.000000	0.016022	91.996002
0.000000	0.023651	92.043304
0.000000	-0.007629	91.956329
0.000000	-0.007629	91.924286
0.000000	-0.016022	91.931915
0.000000	-0.007629	91.940308
0.000000	0.016022	91.996002
0.000000	0.016022	92.043304
0.000000	-0.016022	92.003632
0.000000	0.000000	92.043304
0.000000	0.016022	91.947937
0.000000	0.000000	92.003632
0.000000	0.007629	91.979980
0.000000	0.000000	92.059326
0.000000	0.007629	92.027283
0.000000	-0.016022	92.019653
0.000000	-0.007629	92.043304
0.000000	-0.007629	92.003632
0.000000	0.007629	92.098999
0.000000	-0.016022	92.075348
0.000000	-0.016022	92.163086
0.000000	-0.016022	92.170715
0.000000	-0.007629	92.147064
0.000000	-0.007629	92.051697
0.000000	0.016022	92.098999
0.000000	-0.007629	92.147064
0.000000	0.000000	92.163086
0.000000	-0.007629	92.131042
0.000000	-0.007629	92.155457
0.000000	-0.007629	92.170715
0.000000	-0.016022	92.035675
0.000000	-0.007629	92.147064
0.000000	-0.007629	92.131042
0.000000	0.000000	92.115021
0.000000	-0.007629	92.131042
0.000000	-0.016022	92.098999
0.000000	-0.016022	92.035675
0.000000	-0.023651	91.987610
0.000000	-0.031281	92.035675
0.000000	-0.016022	91.979980
0.000000	-0.016022	91.987610
0.000000	-0.016022	91.996002
0.000000	-0.016022	91.940308
0.000000	-0.016022	91.892242
0.000000	-0.023651	91.947937
0.000000	-0.007629	92.012024
0.000000	-0.007629	92.012024
0.000000	0.000000	92.091370
0.000000	-0.016022	92.075348
0.000000	-0.007629	92.059326
0.000000	0.000000	91.996002
0.000000	-0.016022	92.027283
0.000000	0.000000	92.051697
0.000000	-0.023651	92.035675
0.000000	-0.016022	92.051697
0.000000	-0.007629	92.035675
0.000000	0.000000	91.956329
0.000000	0.000000	91.971588
0.000000	-0.016022	92.027283
0.000000	-0.007629	92.019653
0.000000	-0.016022	92.075348
0.000000	-0.016022	92.059326
0.000000	-0.007629	91.996002
0.000000	-0.007629	91.956329
0.000000	-0.007629	91.987610
0.000000	0.000000	92.075348
0.000000	0.000000	92.059326
0.000000	-0.007629	92.075348
0.000000	-0.007629	92.059326
0.000000	0.000000	92.051697
0.000000	-0.007629	92.019653
0.000000	0.000000	92.043304
0.000000	0.007629	92.115021
0.000000	0.000000	92.067719
0.000000	0.000000	92.131042
0.000000	-0.007629	92.059326
0.000000	0.000000	92.083740
0.000000	0.000000	92.003632
0.000000	0.023651	92.035675
0.000000	-0.007629	92.091370
0.000000	0.000000	92.083740
0.000000	0.000000	92.043304
0.000000	0.000000	92.091370
0.000000	-0.007629	92.075348
0.000000	0.007629	92.098999
0.000000	0.000000	92.179108
0.000000	0.016022	92.163086
0.000000	0.007629	92.250824
0.000000	-0.007629	92.226410
0.000000	-0.007629	92.195129
0.000000	0.000000	92.242432
0.000000	0.000000	92.211151
0.000000	0.007629	92.179108
0.000000	0.000000	92.163086
0.000000	0.007629	92.179108
0.000000	-0.007629	92.139435
0.000000	0.000000	92.139435
0.000000	0.016022	92.059326
0.000000	-0.007629	92.115021
0.000000	0.000000	92.147064
0.000000	0.007629	92.195129
0.000000	-0.007629	92.098999
0.000000	-0.007629	92.131042
0.000000	-0.016022	92.115021
0.000000	-0.023651	92.107391
0.000000	-0.007629	92.147064
0.000000	-0.007629	92.139435
0.000000	0.000000	92.098999
0.000000	-0.016022	92.115021
0.000000	-0.007629	92.115021
0.000000	-0.007629	92.091370
0.000000	-0.016022	92.098999
0.000000	0.000000	92.059326
0.000000	-0.007629	92.083740
0.000000	-0.007629	92.043304
0.000000	-0.007629	92.043304
0.000000	-0.016022	91.979980
0.000000	-0.007629	92.035675
0.000000	0.000000	92.027283
0.000000	-0.023651	91.987610
0.000000	0.000000	91.971588
0.000000	-0.007629	91.979980
0.000000	-0.007629	91.963959
0.000000	-0.007629	91.931915
0.000000	-0.007629	91.979980
0.000000	-0.007629	91.947937
0.000000	-0.007629	91.915894
0.000000	-0.007629	91.956329
0.000000	-0.007629	91.915894
0.000000	-0.023651	91.899872
0.000000	-0.007629	91.931915
0.000000	0.000000	91.971588
0.000000	-0.007629	91.956329
0.000000	-0.016022	91.899872
0.000000	-0.016022	91.892242
0.000000	-0.016022	91.931915
0.000000	-0.016022	91.931915
0.000000	-0.007629	91.979980
0.000000	-0.023651	91.963959
0.000000	0.007629	91.908264
0.000000	0.007629	91.931915
0.000000	-0.007629	91.947937
0.000000	-0.016022	91.947937
0.000000	-0.023651	91.899872
0.000000	-0.023651	91.908264
0.000000	-0.007629	91.908264
0.000000	-0.007629	91.908264
0.000000	0.007629	91.947937
0.000000	-0.007629	91.924286
0.000000	-0.023651	91.924286
0.000000	-0.007629	91.931915
0.000000	0.000000	91.899872
0.000000	-0.007629	91.868591
0.000000	0.000000	91.884613
0.000000	-0.016022	91.860199
0.000000	-0.007629	91.844177
0.000000	-0.007629	91.796875
0.000000	0.007629	91.812897
0.000000	0.007629	91.820526
0.000000	-0.007629	91.820526
0.000000	0.000000	91.868591
0.000000	-0.007629	91.844177
0.000000	0.000000	91.844177
0.000000	0.007629	91.860199
0.000000	-0.007629	91.852570
0.000000	-0.007629	91.860199
0.000000	0.007629	91.884613
0.000000	0.007629	91.844177
0.000000	-0.016022	91.868591
0.000000	-0.007629	91.852570
0.000000	-0.007629	91.876221
0.000000	0.007629	91.820526
0.000000	-0.007629	91.828918
0.000000	0.007629	91.844177
0.000000	0.007629	91.884613
0.000000	0.000000	91.884613
0.000000	0.000000	91.876221
0.000000	0.000000	91.899872
0.000000	0.000000	91.931915
0.000000	-0.023651	91.963959
0.000000	0.016022	91.899872
0.000000	0.007629	91.979980
0.000000	0.007629	91.940308
0.000000	0.007629	91.987610
0.000000	-0.007629	91.987610
0.000000	0.000000	91.979980
0.000000	0.007629	91.987610
0.000000	0.000000	91.940308
0.000000	-0.007629	91.947937
0.000000	-0.016022	91.908264
0.000000	-0.007629	91.963959
0.000000	-0.016022	91.915894
0.000000	-0.016022	91.884613
0.000000	-0.007629	91.979980
0.000000	-0.007629	91.956329
0.000000	-0.007629	91.924286
0.000000	-0.016022	91.884613
0.000000	-0.007629	91.852570
0.000000	0.000000	91.828918
0.000000	-0.016022	91.884613
0.000000	-0.016022	91.860199
0.000000	-0.016022	91.812897
0.000000	-0.016022	91.780853
0.000000	-0.016022	91.764832
0.000000	-0.007629	91.732788
0.000000	-0.007629	91.780853
0.000000	-0.016022	91.764832
0.000000	-0.007629	91.812897
0.000000	-0.016022	91.709137
0.000000	-0.007629	91.732788
0.000000	-0.007629	91.709137
0.000000	-0.007629	91.780853
0.000000	-0.007629	91.780853
0.000000	-0.007629	91.788483
0.000000	-0.023651	91.741180
0.000000	-0.007629	91.709137
0.000000	-0.016022	91.677094
0.000000	-0.007629	91.716766
0.000000	0.000000	91.764832
0.000000	-0.016022	91.764832
0.000000	-0.031281	91.828918
0.000000	-0.016022	91.741180
0.000000	-0.007629	91.764832
0.000000	-0.023651	91.748810
0.000000	-0.016022	91.764832
0.000000	0.000000	91.812897
0.000000	-0.007629	91.812897
0.000000	-0.023651	91.788483
0.000000	-0.023651	91.725159
0.000000	-0.016022	91.748810
0.000000	-0.016022	91.757202
0.000000	-0.007629	91.764832
0.000000	0.007629	91.812897
0.000000	-0.016022	91.852570
0.000000	0.000000	91.836548
0.000000	-0.007629	91.812897
0.000000	0.000000	91.868591
0.000000	-0.016022	91.876221
0.000000	0.007629	91.899872
0.000000	0.000000	91.915894
0.000000	0.007629	91.908264
0.000000	0.007629	91.876221
0.000000	0.000000	91.852570
0.000000	-0.007629	91.924286
0.000000	0.000000	91.940308
0.000000	0.000000	91.940308
0.000000	0.000000	91.956329
0.000000	-0.007629	91.947937
0.000000	0.000000	91.884613
0.000000	0.000000	91.940308
0.000000	0.000000	91.963959
0.000000	0.016022	91.924286
0.000000	0.000000	92.012024
0.000000	0.023651	91.987610
0.000000	0.000000	91.971588
0.000000	0.000000	91.852570
0.000000	0.016022	91.931915
0.000000	0.007629	91.924286
0.000000	0.016022	91.956329
0.000000	0.016022	91.947937
0.000000	0.007629	91.956329
0.000000	0.000000	91.915894
0.000000	0.000000	91.852570
0.000000	-0.007629	91.963959
0.000000	0.000000	91.940308
0.000000	-0.007629	91.987610
0.000000	-0.007629	91.956329
0.000000	0.000000	91.899872
0.000000	-0.007629	91.868591
0.000000	0.000000	91.836548
0.000000	-0.007629	91.908264
0.000000	0.007629	91.884613
0.000000	-0.007629	91.876221
0.000000	0.007629	91.852570
0.000000	0.000000	91.860199
0.000000	-0.016022	91.764832
0.000000	-0.007629	91.844177
0.000000	-0.007629	91.860199
0.000000	0.000000	91.868591
0.000000	0.000000	91.924286
0.000000	-0.016022	91.884613
0.000000	0.000000	91.828918
0.000000	-0.007629	91.820526
0.000000	-0.007629	91.884613
0.000000	0.007629	91.852570
0.000000	-0.023651	91.868591
0.000000	-0.007629	91.892242
0.000000	0.000000	91.884613
0.000000	-0.007629	91.788483
0.000000	-0.007629	91.820526
0.000000	-0.007629	91.860199
0.000000	-0.023651	91.868591
0.000000	-0.031281	91.884613
0.000000	-0.031281	91.876221
0.000000	-0.016022	91.860199
0.000000	0.000000	91.852570
0.000000	-0.016022	91.876221
0.000000	-0.031281	91.963959
0.000000	-0.007629	91.956329
0.000000	-0.023651	91.979980
0.000000	-0.016022	91.931915
0.000000	-0.007629	91.956329
0.000000	-0.007629	91.908264
0.000000	-0.016022	91.908264
0.000000	-0.007629	91.908264
0.000000	-0.007629	91.899872
0.000000	-0.007629	91.892242
0.000000	-0.016022	91.828918
0.000000	-0.007629	91.812897
0.000000	-0.007629	91.741180
0.000000	-0.016022	91.836548
0.000000	0.000000	91.876221
0.000000	-0.007629	91.876221
0.000000	0.000000	91.820526
0.000000	-0.007629	91.804504
0.000000	-0.007629	91.804504
0.000000	-0.016022	91.844177
0.000000	-0.007629	91.804504
0.000000	0.000000	91.812897
0.000000	0.000000	91.772461
0.000000	0.007629	91.804504
0.000000	0.016022	91.796875
0.000000	0.000000	91.764832
0.000000	0.000000	91.741180
0.000000	0.007629	91.796875
0.000000	0.000000	91.844177
0.000000	-0.007629	91.764832
0.000000	0.007629	91.780853
0.000000	0.000000	91.836548
0.000000	0.000000	91.780853
0.000000	-0.007629	91.764832
0.000000	0.007629	91.868591
0.000000	0.016022	91.852570
0.000000	0.007629	91.852570
0.000000	0.000000	91.899872
0.000000	0.007629	91.899872
0.000000	-0.007629	91.884613
0.000000	-0.007629	91.931915
0.000000	0.007629	91.971588
0.000000	0.000000	91.924286
0.000000	0.007629	91.996002
0.000000	0.000000	91.908264
0.000000	0.000000	91.899872
0.000000	-0.007629	91.971588
0.000000	0.007629	91.940308
0.000000	0.016022	91.947937
0.000000	0.000000	91.940308
0.000000	0.000000	91.940308
0.000000	0.000000	91.931915
0.000000	0.000000	91.963959
0.000000	0.007629	91.915894
0.000000	-0.016022	91.892242
0.000000	0.000000	91.868591
0.000000	0.016022	91.924286
0.000000	-0.007629	91.931915
0.000000	0.000000	91.820526
0.000000	-0.007629	91.908264
0.000000	-0.007629	91.868591
0.000000	0.007629	91.820526
0.000000	-0.016022	91.812897
0.000000	-0.007629	91.860199
0.000000	-0.007629	91.812897
0.000000	-0.007629	91.796875
0.000000	0.000000	91.764832
0.000000	-0.016022	91.741180
0.000000	-0.007629	91.788483
0.000000	0.000000	91.741180
0.000000	-0.016022	91.700745
0.000000	-0.007629	91.685486
0.000000	-0.016022	91.732788
0.000000	-0.023651	91.669464
0.000000	-0.007629	91.629791
0.000000	-0.016022	91.700745
0.000000	-0.016022	91.661072
0.000000	-0.007629	91.700745
0.000000	-0.007629	91.613770
0.000000	-0.007629	91.669464
0.000000	-0.023651	91.661072
0.000000	-0.023651	91.700745
0.000000	-0.007629	91.709137
0.000000	-0.007629	91.709137
0.000000	-0.016022	91.669464
0.000000	-0.007629	91.741180
0.000000	-0.007629	91.725159
0.000000	-0.007629	91.725159
0.000000	-0.023651	91.812897
0.000000	-0.016022	91.788483
0.000000	-0.023651	91.796875
0.000000	-0.007629	91.748810
0.000000	-0.007629	91.780853
0.000000	-0.016022	91.748810
0.000000	0.000000	91.748810
0.000000	-0.007629	91.748810
0.000000	0.000000	91.788483
0.000000	0.000000	91.772461
0.000000	0.000000	91.812897
0.000000	-0.007629	91.812897
0.000000	-0.016022	91.804504
0.000000	0.007629	91.820526
0.000000	0.000000	91.844177
0.000000	-0.016022	91.812897
0.000000	0.000000	91.804504
0.000000	-0.007629	91.844177
0.000000	-0.007629	91.780853
0.000000	0.000000	91.852570
0.000000	0.000000	91.852570
0.000000	-0.007629	91.860199
0.000000	0.000000	91.796875
0.000000	-0.007629	91.804504
0.000000	0.016022	91.844177
0.000000	0.007629	91.828918
0.000000	0.000000	91.844177
0.000000	0.007629	91.852570
0.000000	0.000000	91.924286
0.000000	0.007629	91.836548
0.000000	-0.007629	91.836548
0.000000	0.000000	91.868591
0.000000	0.007629	91.956329
0.000000	-0.007629	91.915894
0.000000	0.000000	91.987610
0.000000	0.007629	91.908264
0.000000	0.000000	91.844177
0.000000	-0.007629	91.860199
0.000000	0.007629	91.931915
0.000000	0.000000	91.931915
0.000000	0.007629	91.924286
0.000000	0.016022	91.979980
0.000000	-0.007629	91.940308
0.000000	-0.007629	91.884613
0.000000	0.007629	91.956329
0.000000	0.000000	92.019653
0.000000	0.000000	91.987610
0.000000	0.007629	91.947937
0.000000	-0.007629	92.035675
0.000000	-0.007629	91.924286
0.000000	-0.007629	91.884613
0.000000	0.007629	91.899872
0.000000	0.000000	91.931915
0.000000	0.007629	91.915894
0.000000	-0.007629	91.892242
0.000000	-0.007629	91.844177
0.000000	-0.007629	91.820526
0.000000	0.000000	91.836548
0.000000	0.023651	91.876221
0.000000	0.007629	91.908264
0.000000	-0.007629	91.924286
0.000000	0.000000	91.892242
0.000000	0.016022	91.852570
0.000000	0.007629	91.788483
0.000000	0.007629	91.884613
0.000000	-0.007629	91.876221
0.000000	0.000000	91.908264
0.000000	0.000000	91.852570
0.000000	-0.016022	91.812897
0.000000	-0.023651	91.757202
0.000000	-0.016022	91.780853
0.000000	-0.007629	91.764832
0.000000	-0.007629	91.780853
0.000000	0.000000	91.788483
0.000000	-0.016022	91.796875
0.000000	-0.007629	91.804504
0.000000	0.000000	91.732788
0.000000	-0.007629	91.764832
0.000000	-0.016022	91.748810
0.000000	-0.023651	91.757202
0.000000	0.007629	91.732788
0.000000	-0.023651	91.725159
0.000000	-0.007629	91.629791
0.000000	-0.016022	91.661072
0.000000	-0.016022	91.685486
0.000000	-0.016022	91.725159
0.000000	-0.007629	91.693115
0.000000	-0.007629	91.725159
0.000000	-0.016022	91.700745
0.000000	0.000000	91.629791
0.000000	0.000000	91.748810
0.000000	-0.007629	91.764832
0.000000	0.000000	91.772461
0.000000	0.000000	91.804504
0.000000	-0.007629	91.820526
0.000000	-0.023651	91.732788
0.000000	-0.016022	91.700745
0.000000	-0.007629	91.812897
0.000000	-0.007629	91.725159
0.000000	0.000000	91.748810
0.000000	0.000000	91.741180
0.000000	0.000000	91.716766
0.000000	-0.007629	91.685486
0.000000	-0.007629	91.685486
0.000000	-0.007629	91.669464
0.000000	-0.007629	91.693115
0.000000	-0.007629	91.741180
0.000000	0.000000	91.748810
0.000000	-0.007629	91.693115
0.000000	0.000000	91.741180
0.000000	0.000000	91.780853
0.000000	0.000000	91.844177
0.000000	0.007629	91.860199
0.000000	0.016022	91.899872
0.000000	0.000000	91.844177
0.000000	0.000000	91.804504
0.000000	0.000000	91.812897
0.000000	0.000000	91.820526
0.000000	0.007629	91.899872
0.000000	0.000000	91.924286
0.000000	0.016022	91.892242
0.000000	-0.007629	91.748810
0.000000	0.000000	91.748810
0.000000	0.007629	91.780853
0.000000	0.007629	91.764832
0.000000	0.007629	91.757202
0.000000	0.000000	91.772461
0.000000	0.000000	91.709137
0.000000	0.000000	91.757202
0.000000	0.007629	91.716766
0.000000	0.016022	91.796875
0.000000	0.000000	91.748810
0.000000	-0.016022	91.757202
0.000000	0.000000	91.788483
0.000000	-0.007629	91.764832
0.000000	0.016022	91.796875
0.000000	0.007629	91.732788
0.000000	-0.007629	91.764832
0.000000	-0.016022	91.725159
0.000000	0.000000	91.700745
0.000000	-0.007629	91.629791
0.000000	-0.031281	91.597748
0.000000	-0.016022	91.526031
0.000000	0.000000	91.493988
0.000000	0.000000	91.526031
0.000000	-0.007629	91.542053
0.000000	-0.016022	91.517639
0.000000	-0.007629	91.502380
0.000000	-0.016022	91.533661
0.000000	-0.016022	91.486359
0.000000	-0.007629	91.533661
0.000000	-0.007629	91.502380
0.000000	-0.007629	91.502380
0.000000	-0.016022	91.486359
0.000000	-0.007629	91.510010
0.000000	-0.023651	91.445923
0.000000	-0.007629	91.454315
0.000000	-0.016022	91.461945
0.000000	-0.016022	91.493988
0.000000	-0.016022	91.477966
0.000000	-0.016022	91.486359
0.000000	-0.016022	91.517639
0.000000	-0.007629	91.454315
0.000000	-0.016022	91.486359
0.000000	-0.007629	91.542053
0.000000	-0.023651	91.486359
0.000000	-0.007629	91.477966
0.000000	-0.016022	91.502380
0.000000	-0.007629	91.526031
0.000000	-0.016022	91.493988
0.000000	-0.007629	91.461945
0.000000	-0.007629	91.493988
0.000000	-0.016022	91.517639
0.000000	0.000000	91.533661
0.000000	-0.023651	91.565704
0.000000	-0.007629	91.613770
0.000000	-0.016022	91.621399
0.000000	-0.016022	91.661072
0.000000	0.000000	91.669464
0.000000	0.000000	91.700745
0.000000	0.000000	91.725159
0.000000	-0.016022	91.677094
0.000000	0.007629	91.709137
0.000000	0.000000	91.685486
0.000000	0.007629	91.741180
0.000000	0.000000	91.700745
0.000000	-0.007629	91.700745
0.000000	0.000000	91.772461
0.000000	-0.007629	91.725159
0.000000	0.007629	91.748810
0.000000	-0.007629	91.693115
0.000000	0.000000	91.621399
0.000000	0.000000	91.613770
0.000000	0.000000	91.629791
0.000000	0.000000	91.677094
0.000000	-0.007629	91.700745
0.000000	0.007629	91.685486
0.000000	-0.007629	91.677094
0.000000	0.000000	91.685486
0.000000	0.007629	91.685486
0.000000	0.016022	91.709137
0.000000	0.000000	91.725159
0.000000	-0.007629	91.677094
0.000000	0.000000	91.661072
0.000000	0.000000	91.645050
0.000000	0.000000	91.709137
0.000000	0.000000	91.741180
0.000000	0.000000	91.780853
0.000000	0.007629	91.788483
0.000000	0.000000	91.804504
0.000000	0.007629	91.820526
0.000000	0.016022	91.868591
0.000000	0.007629	91.852570
0.000000	-0.007629	91.852570
0.000000	-0.016022	91.836548
0.000000	0.000000	91.764832
0.000000	-0.016022	91.796875
0.000000	-0.007629	91.732788
0.000000	0.000000	91.732788
0.000000	-0.007629	91.709137
0.000000	0.000000	91.716766
0.000000	-0.007629	91.685486
0.000000	0.007629	91.669464
0.000000	-0.007629	91.709137
0.000000	0.000000	91.653442
0.000000	-0.007629	91.716766
0.000000	0.007629	91.732788
0.000000	-0.007629	91.716766
0.000000	-0.007629	91.685486
0.000000	-0.007629	91.709137
